id,prompt,prediction,gold,cosine,bertscore,cosine_mean,bert_mean
36,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: Mas toni eh pi tiri ra komet=et yo in se tiri ra

    Gloss:
    Mas → Mas
toni → say
eh → QUOT
pi → 1PL.INCL
tiri → sail
ra → move_path
komet=et → look=IRR
yo → yes
in → 1PL.EXCL
se → IAM
tiri → sail
ra → move_path

    Final Answer:
    ","We're going to sail together, and then we'll look back and see that we're sailing.",Mas said: ``We sail that way to look.'' ``Yes.'' We sailed that way.,0.6039620637893677,0.8546048998832703,0.5832802873849868,0.8919742965698242
37,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: ma-mun se koi gerket=in \textbf{mena} ma koi bara malaimang=taet mu me pep mangun met=a

    Gloss:
    ma-mun → 3SG-PROH
se → IAM
koi → again
gerket=in → ask=PROH
\textbf{mena} → otherwise
ma → 3SG
koi → again
bara → descend
malaimang=taet → Malay=more
mu → 3PL
me → TOP
pep → pig
mangun → language-3POSS
met=a → DIST.OBJ=FOC

    Final Answer:
    ","They will ask him again otherwise, but he will again descend to the Malay language of the pigs over there.","Don't ask again, otherwise she will come down again speaking more Malay, their pig's language.",0.7372076511383057,0.9152309894561768,0.5832802873849868,0.8919742965698242
38,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: go sausaun=et me \textbf{mena} kanggirar-pe \textbf{mena} kuskap

    Gloss:
    go → condition
sausaun=et → dark=IRR
me → TOP
\textbf{mena} → otherwise
kanggirar-pe → eye-1PL.INCL.POSS
\textbf{mena} → otherwise
kuskap → black

    Final Answer:
    ","If it were dark, otherwise we would see with our own eyes, otherwise everything would be black.","[It's not good] if it is dark, otherwise our faces are black.",0.4995729327201843,0.8989375233650208,0.5832802873849868,0.8919742965698242
39,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: ka kolko=te wat=\textbf{re} kat kosarat=et

    Gloss:
    ka → 2SG
kolko=te → move_out=IMP
wat=\textbf{re} → coconut=APPR
kat → 2SG.OBJ
kosarat=et → hit=IRR

    Final Answer:
    ",You hit the coconut for me.,"Move aside, or a coconut might hit you!",0.7088636159896851,0.8832173347473145,0.5832802873849868,0.8919742965698242
40,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: jadi tanaman pun demekian wat=\textbf{o} bes im=\textbf{o} bes sayang=\textbf{o} bes

    Gloss:
    jadi → so
tanaman → plant
pun → even
demekian → thus
wat=\textbf{o} → coconut=COND
bes → good
im=\textbf{o} → banana=COND
bes → good
sayang=\textbf{o} → nutmeg=COND
bes → good

    Final Answer:
    ","So even a plant is thus good if it has coconuts, good if it has bananas, and good if it has nutmeg.","So whichever plant [we grow], whether it's coconut, banana or nutmeg, it's good.",0.8710236549377441,0.8952909708023071,0.5832802873849868,0.8919742965698242
41,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: al-un kinkinun \textbf{ge=et} \textbf{me} se rasa

    Gloss:
    al-un → string-3POSS
kinkinun → small
\textbf{ge=et} → no=IRR
\textbf{me} → TOP
se → IAM
rasa → like

    Final Answer:
    ",I don't like it like this.,"It has small strings, if not, it would have been good already.",0.10404407978057861,0.8655375838279724,0.5832802873849868,0.8919742965698242
42,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: komahal=\textbf{et} \textbf{me} ukir=te

    Gloss:
    komahal=\textbf{et} → not_understand=IRR
\textbf{me} → TOP
ukir=te → measure=IMP

    Final Answer:
    ","Don't try to understand me, measure this.","If [you] don't understand, measure.",0.6816664934158325,0.8766453266143799,0.5832802873849868,0.8919742965698242
43,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: ma rap=\textbf{et} \textbf{eba} gier-un iriskap

    Gloss:
    ma → 3SG
rap=\textbf{et} → laugh=IRR
\textbf{eba} → then
gier-un → tooth-3POSS
iriskap → white

    Final Answer:
    ",She will then laugh at his white tooth.,"When he laughs, his teeth are white.",0.6994112730026245,0.9218101501464844,0.5832802873849868,0.8919742965698242
44,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: an or=\textbf{et} mu toni sabar-kadok=a iren, an sabar=ko=\textbf{et} mu toni or-kadok=a iren

    Gloss:
    an → 1SG
or=\textbf{et} → back=IRR
mu → 3PL
toni → say
sabar-kadok=a → front-side=FOC
iren, → white
an → 1SG
sabar=ko=\textbf{et} → front=LOC=IRR
mu → 3PL
toni → say
or-kadok=a → back-side=FOC
iren → white

    Final Answer:
    ","I will go to the back of the white house and say something, then I will go to the front of the white house and say something.","If/when I'm in the back they say the one in the front is white, if/when I'm in the front they say the one in the back is white.",0.3660247027873993,0.8733417391777039,0.5832802873849868,0.8919742965698242
45,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: [enem beladar-pas] \textbf{me} buok=at kuru bara pier=ki bes to

    Gloss:
    [enem → woman
beladar-pas] → Netherlands-woman
\textbf{me} → TOP
buok=at → betel=OBJ
kuru → bring
bara → descend
pier=ki → 1DU.IN=BEN
bes → good
to → right

    Final Answer:
    ",The Netherlands woman brings a betel for us to descend to the right place.,"The Dutchwoman brought down betel for us, good, right?' (Context: subject is given but not recently mentioned.)",0.6976498961448669,0.872821569442749,0.5832802873849868,0.8919742965698242
46,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: [ka] \textbf{me} an se kat percai=nin

    Gloss:
    [ka] → 2SG
\textbf{me} → TOP
an → 1SG
se → IAM
kat → 2SG.OBJ
percai=nin → believe=NEG

    Final Answer:
    ",You don't believe me.,"As for you, I don't believe you any more.",0.5282411575317383,0.9243295192718506,0.5832802873849868,0.8919742965698242
47,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: ki Tanggor=ka=ta rar [Tanggor] \textbf{me} mambon

    Gloss:
    ki → 2PL
Tanggor=ka=ta → Tanggor=LAT=NFIN
rar → go.PL.IMP
[Tanggor] → Tanggor
\textbf{me} → TOP
mambon → EXIST

    Final Answer:
    ","You two go with Tanggor, and there is a party.","You go to Tanggor, at Tanggor there are [fish].' (Context: Tanggor is given, in this very example.)",0.3670322895050049,0.8691194653511047,0.5832802873849868,0.8919742965698242
48,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: [pas me] \textbf{me} mungkin berupa jim

    Gloss:
    [pas → woman
me] → DIST
\textbf{me} → ME
mungkin → maybe
berupa → be_a_form_of
jim → jinn

    Final Answer:
    ",A distant woman might be a jinn.,That woman is maybe a kind of jinn.' (Context: description of a video. The woman has been mentioned; this is a comment about her identity.),0.6621255278587341,0.8938252925872803,0.5832802873849868,0.8919742965698242
49,"You are a professional linguist.

    You will translate a sentence using step-by-step reasoning.

    Follow these steps internally:
    1. Identify each morpheme and its meaning using the glossary.
    2. Understand how the meanings combine into a full sentence.
    3. Produce a fluent natural English translation.

    IMPORTANT:
    Do NOT show your reasoning.
    Return ONLY the final translation.

    Language: Kalamang
    Sentence: [wa] \textbf{me} eir eh

    Gloss:
    [wa] → PROX
\textbf{me} → TOP
eir → two
eh → TAG

    Final Answer:
    ",These two are together.,"These are two, right?' (Context: learning to weave a basket, pointing at strips of material in the teacher's hand.)",0.39204949140548706,0.8655562996864319,0.5832802873849868,0.8919742965698242
