id,prompt,prediction,gold,correct,running_accuracy
21," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 21:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): supaya canam gonggin ma toni o wa me dauk-an=a wa ketan-an=a ___ esa-an=a wa mama-an=a wa
Gloss (with missing item): so_that man know 3SG say INT PROX TOP sibling_in_law-1SG.POSS=FOC PROX parent_in_law-1SG.POSS=FOC ___ uncle-1SG.POSS=FOC PROX uncle-1SG.POSS=FOC PROX
The English translation of this sentence is:`So that the man knows, he says: ``O, this is my sibling-in-law, this is my parent-in-law, this is my uncle, this is my uncle.'''
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Two identificational examples are given in~(\ref{exe:namunathe morpheme ___}) and~(\ref{exe:dauanathe morpheme ___}). In~(\ref{exe:namunathe morpheme ___}), the speaker points at a picture with three people and identifies them one by one. (\ref{exe:dauanathe morpheme ___}) is from a story about a wedding, where the names of the bride's and groom's families are called out as a the morpheme ___y of introducing the family members to couple. Note that an identificational demonstrative follows a \is{focus}focused noun, but precedes a \is{topic}topicalised noun.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wa	 gloss: PROX
B: word: yuwane	 gloss: PROX
C: word: wangga	 gloss: PROX.LAT
D: word: ewa∼wa=in	 gloss: speak∼PROG=PROH

    Answer:
    ",A,A,True,0.8636363636363636
22," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 22:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): supaya canam gonggin ma toni o wa me dauk-an=a wa ketan-an=a wa esa-an=a ___ mama-an=a wa
Gloss (with missing item): so_that man know 3SG say INT PROX TOP sibling_in_law-1SG.POSS=FOC PROX parent_in_law-1SG.POSS=FOC PROX uncle-1SG.POSS=FOC ___ uncle-1SG.POSS=FOC PROX
The English translation of this sentence is:`So that the man knows, he says: ``O, this is my sibling-in-law, this is my parent-in-law, this is my uncle, this is my uncle.'''
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Two identificational examples are given in~(\ref{exe:namunathe morpheme ___}) and~(\ref{exe:dauanathe morpheme ___}). In~(\ref{exe:namunathe morpheme ___}), the speaker points at a picture with three people and identifies them one by one. (\ref{exe:dauanathe morpheme ___}) is from a story about a wedding, where the names of the bride's and groom's families are called out as a the morpheme ___y of introducing the family members to couple. Note that an identificational demonstrative follows a \is{focus}focused noun, but precedes a \is{topic}topicalised noun.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: ewa∼wa=in	 gloss: speak∼PROG=PROH
B: word: mendak	 gloss: just_like_that
C: word: wangga	 gloss: PROX.LAT
D: word: wa	 gloss: PROX

    Answer:
    ",D,D,True,0.8695652173913043
23," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 23:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): supaya canam gonggin ma toni o wa me dauk-an=a wa ketan-an=a wa esa-an=a wa mama-an=a ___
Gloss (with missing item): so_that man know 3SG say INT PROX TOP sibling_in_law-1SG.POSS=FOC PROX parent_in_law-1SG.POSS=FOC PROX uncle-1SG.POSS=FOC PROX uncle-1SG.POSS=FOC ___
The English translation of this sentence is:`So that the man knows, he says: ``O, this is my sibling-in-law, this is my parent-in-law, this is my uncle, this is my uncle.'''
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Two identificational examples are given in~(\ref{exe:namunathe morpheme ___}) and~(\ref{exe:dauanathe morpheme ___}). In~(\ref{exe:namunathe morpheme ___}), the speaker points at a picture with three people and identifies them one by one. (\ref{exe:dauanathe morpheme ___}) is from a story about a wedding, where the names of the bride's and groom's families are called out as a the morpheme ___y of introducing the family members to couple. Note that an identificational demonstrative follows a \is{focus}focused noun, but precedes a \is{topic}topicalised noun.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: ewa∼wa=in	 gloss: speak∼PROG=PROH
B: word: osa	 gloss: UP
C: word: wangga	 gloss: PROX.LAT
D: word: wa	 gloss: PROX

    Answer:
    ",D,D,True,0.875
24," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 24:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ma ___
Gloss (with missing item): 3SG ___
The English translation of this sentence is:`This is it.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The longer forms the morpheme ___ and yuthe morpheme ___ are often used identificationally, typically when identifying the right-hand picture in a picture-matching task\is{picture-matching task} (example~\ref{exe:mathe morpheme ___}). They may also be pronominal (example~\ref{exe:the morpheme ___t}) or adnominal (example~\ref{exe:konyuthe morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wane	 gloss: PROX
B: word: yuwane	 gloss: PROX
C: word: wandi	 gloss: like_this
D: word: wangga	 gloss: PROX.LAT

    Answer:
    ",B,A,False,0.84
25," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 25:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): mu toni ya ___ me rasa
Gloss (with missing item): 3PL say yes ___ TOP like
The English translation of this sentence is:`They said: ``Yes, this is good.'''
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The longer forms wane and yuwane are often used identificationally, typically when identifying the right-hand picture in a picture-matching task\is{picture-matching task} (example~\ref{exe:mawane}). They may also be pronominal (example~\ref{exe:the morpheme ___}) or adnominal (example~\ref{exe:konyuwane}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: yuwa=at	 gloss: PROX=OBJ
B: word: wane	 gloss: PROX
C: word: yuwane	 gloss: PROX
D: word: wanet	 gloss: PROX.OBJ

    Answer:
    ",C,D,False,0.8076923076923077
26," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 26:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): neba kon=a yuwa sor tumun kon ___ sor sair=ten
Gloss (with missing item): what one=FOC PROX fish small one ___ fish bake=AT
The English translation of this sentence is:`What is this one here, this one small fish here, baking fish?'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The longer forms wane and the morpheme ___ are often used identificationally, typically when identifying the right-hand picture in a picture-matching task\is{picture-matching task} (example~\ref{exe:mawane}). They may also be pronominal (example~\ref{exe:wanet}) or adnominal (example~\ref{exe:konthe morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wangga	 gloss: PROX.LAT
B: word: yuwane	 gloss: PROX
C: word: yuwandi	 gloss: like_this
D: word: yawetko	 gloss: DOWN.LOC

    Answer:
    ",A,B,False,0.7777777777777778
27," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 27:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ka-mun mindi rami=in mena ma ___
Gloss (with missing item): 2SG-PROH like_that pull=PROH otherwise 3SG ___
The English translation of this sentence is:`Don't you pull like that, otherwise it will be here.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The locative and lative proximal forms the morpheme ___ `here' and wangga `to/from here' are used for indicating the \is{location}location of referents close to the speaker. In~(\ref{exe:ramin}), the speaker uses the morpheme ___ to refer to her side of the fishing net, while the addressee is holding the other side a few metres away. In~(\ref{exe:hadiwat}), proximal the morpheme ___ refers to Mas village, which is where the speaker is when she utters the sentence.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: watko=nin	 gloss: PROX.LOC=NEG
B: word: osa	 gloss: UP
C: word: yuwatko	 gloss: PROX.LOC
D: word: watko	 gloss: PROX.LOC

    Answer:
    ",C,D,False,0.75
28," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 28:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): Hadi me ___
Gloss (with missing item): Hadi TOP ___
The English translation of this sentence is:`Hadi was here.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The locative and lative proximal forms the morpheme ___ `here' and wangga `to/from here' are used for indicating the \is{location}location of referents close to the speaker. In~(\ref{exe:ramin}), the speaker uses the morpheme ___ to refer to her side of the fishing net, while the addressee is holding the other side a few metres away. In~(\ref{exe:hadiwat}), proximal the morpheme ___ refers to Mas village, which is where the speaker is when she utters the sentence.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: yuwatko	 gloss: PROX.LOC
B: word: watko	 gloss: PROX.LOC
C: word: mengga	 gloss: from_there
D: word: watko=nin	 gloss: PROX.LOC=NEG

    Answer:
    ",B,B,True,0.7586206896551724
29," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 29:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): an kona ___ komain=et kanggir-un=ko to
Gloss (with missing item): 1SG think ___ puncture=IRR eye-3POSS=LOC right
The English translation of this sentence is:`I think you puncture it here, in its eye, right?'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Watko can be used in combination with pointing. (\ref{exe:komana}) is uttered while the speaker points at the eye of a fish lure.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: watko=a	 gloss: PROX.LOC=FOC
B: word: osatko=a	 gloss: UP.LOC=FOC
C: word: tamatko=a	 gloss: where=FOC
D: word: opa	 gloss: {\glopa}

    Answer:
    ",A,A,True,0.7666666666666667
30," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 30:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): taman-un kodaet me ka=bon an=bon ___
Gloss (with missing item): friend-3POSS one_more TOP 2SG=COM 1SG=COM ___
The English translation of this sentence is:`He has a friend like you and me.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Proximal wandi can also be used to refer to states, such as `being friends' in (\ref{exe:friends}) or a colour (in~\ref{exe:black}, the speaker points at the black microphone stand). Both examples use the long form the morpheme ___.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: mindi	 gloss: like_that
B: word: yuwandi	 gloss: like_this
C: word: wanet	 gloss: PROX.OBJ
D: word: wandi	 gloss: like_this

    Answer:
    ",D,B,False,0.7419354838709677
31," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 31:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): se bo kuskap=ten ___
Gloss (with missing item): IAM go black=TEN ___
The English translation of this sentence is:`[The nutmegs] turn black like this.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Proximal wandi can also be used to refer to states, such as `being friends' in (\ref{exe:friends}) or a colour (in~\ref{exe:black}, the speaker points at the black microphone stand). Both examples use the long form the morpheme ___.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wandi	 gloss: like_this
B: word: yuwandi	 gloss: like_this
C: word: owatko	 gloss: over_there
D: word: mindi	 gloss: like_that

    Answer:
    ",B,B,True,0.75
32," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 32:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): an se ___ eh ema kadok-ca=at=a tama
Gloss (with missing item): 1SG IAM ___ INT aunt cloth-2SG.POSS=OBJ=FOC where
The English translation of this sentence is:`I went like: ``Hey aunt, where is your cloth?'''
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Lastly, proximal the morpheme ___ can be used to introduce quoted speech (as in \ref{exe:kadokca}, see also §\ref{sec:speech}) or as a stand-in for quoted speech, as in (\ref{exe:the morpheme ___the morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wandi	 gloss: like_this
B: word: owa-ne	 gloss: FDIST-DEM
C: word: owandi	 gloss: like_over_there
D: word: mindi	 gloss: like_that

    Answer:
    ",D,A,False,0.7272727272727273
33," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 33:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ma toni ___ wandi
Gloss (with missing item): 3SG say ___ like_this
The English translation of this sentence is:`He said such-and-such.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Lastly, proximal the morpheme ___ can be used to introduce quoted speech (as in \ref{exe:kadokca}, see also §\ref{sec:speech}) or as a stand-in for quoted speech, as in (\ref{exe:the morpheme ___the morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wanet	 gloss: PROX.OBJ
B: word: mindi	 gloss: like_that
C: word: wandi	 gloss: like_this
D: word: owandi	 gloss: like_over_there

    Answer:
    ",C,C,True,0.7352941176470589
34," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 34:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ma toni wandi ___
Gloss (with missing item): 3SG say like_this ___
The English translation of this sentence is:`He said such-and-such.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Lastly, proximal the morpheme ___ can be used to introduce quoted speech (as in \ref{exe:kadokca}, see also §\ref{sec:speech}) or as a stand-in for quoted speech, as in (\ref{exe:the morpheme ___the morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wandi	 gloss: like_this
B: word: mindi	 gloss: like_that
C: word: yawetko	 gloss: DOWN.LOC
D: word: owandi	 gloss: like_over_there

    Answer:
    ",A,A,True,0.7428571428571429
35," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 35:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): terus ___ koi Ibrahim tanbes=ko mengga koi Arepnengga bara
Gloss (with missing item): further ___ then Ibrahim right=LOC from_there then Arepner.LAT descend
The English translation of this sentence is:`Further from there there's Ibrahim on the right, from there down to Arepner.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Metko, like other NPs carrying a locative postposition, can be used predicatively, essentially meaning `to be there'. Mengga, like other NPs carrying the lative postposition, must always be used in combination with other verbs. An example is given in~(\ref{exe:the morpheme ___1}). Complex source, goal and location constructions are described in §\ref{sec:mvcgoal}.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: mengga	 gloss: DIST.LAT
B: word: arepnengga	 gloss: Arepner.LAT
C: word: or=ko=te	 gloss: back=LOC=IMP
D: word: watko=a	 gloss: PROX.LOC=FOC

    Answer:
    ",A,A,True,0.75
36," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 36:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): terus mengga koi Ibrahim tanbes=ko ___ koi Arepnengga bara
Gloss (with missing item): further DIST.LAT then Ibrahim right=LOC ___ then Arepner.LAT descend
The English translation of this sentence is:`Further from there there's Ibrahim on the right, from there down to Arepner.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Metko, like other NPs carrying a locative postposition, can be used predicatively, essentially meaning `to be there'. Mengga, like other NPs carrying the lative postposition, must always be used in combination with other verbs. An example is given in~(\ref{exe:the morpheme ___1}). Complex source, goal and location constructions are described in §\ref{sec:mvcgoal}.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: mengga	 gloss: from_there
B: word: wat=a	 gloss: PROX.OBJ=FOC
C: word: owatko	 gloss: over_there
D: word: arepnengga	 gloss: Arepner.LAT

    Answer:
    ",A,A,True,0.7567567567567568
37," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 37:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): yuol ___ me ma masin=at istar
Gloss (with missing item): day ___ TOP 3SG machine=OBJ start
The English translation of this sentence is:`That day he started the machine.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Temporal use of demonstratives is largely restricted to the distal form modifying the noun yuol `day', illustrated in~(\ref{exe:yuolthe morpheme ___the morpheme ___}) and~(\ref{exe:yuolthe morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: me	 gloss: DIST
B: word: me=bon	 gloss: DIST=COM
C: word: watko=a	 gloss: PROX.LOC=FOC
D: word: melelu	 gloss: sit

    Answer:
    ",A,A,True,0.7631578947368421
38," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 38:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ma se mu=bon taruon ma kasian yuol ___ ma se taruo
Gloss (with missing item): 3SG IAM 3PL=COM say 3SG poor day ___ 3SG IAM say
The English translation of this sentence is:`She already told them, poor her, that day she already told.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Temporal use of demonstratives is largely restricted to the distal form modifying the noun yuol `day', illustrated in~(\ref{exe:yuolthe morpheme ___the morpheme ___}) and~(\ref{exe:yuolthe morpheme ___}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: me=bon	 gloss: DIST=COM
B: word: mendak	 gloss: just_like_that
C: word: melelu	 gloss: sit
D: word: me	 gloss: DIST

    Answer:
    ",D,D,True,0.7692307692307693
39," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 39:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): karuar=i ___ bo kararak koi masan
Gloss (with missing item): smoke_dry=PLNK ___ go dry then dry_in_sun
The English translation of this sentence is:`We dry [on a rack above the fire] until it's dry, then we dry in the sun.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: Distal the morpheme ___ is also used as `until' in combination with bo `to go' (lit. `go like that', see also §\ref{sec:svcmanneri}). (\ref{exe:karuar}) is about the production of pandanus leaf strips for weaving.
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: yuwane	 gloss: PROX
B: word: mendak	 gloss: just_like_that
C: word: mindi=ten	 gloss: like_that={\glten}
D: word: mindi	 gloss: like_that

    Answer:
    ",D,D,True,0.775
40," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 40:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): pi ___ kuar langsung=et eba bes
Gloss (with missing item): 1PL.EXCL ___ cook directly=IRR then good
The English translation of this sentence is:`If we just cook it directly like that, it's good.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The form the morpheme ___ `just like that', which seems derived from distal me and =tak `just', is also used to express manner. Consider~(\ref{exe:the morpheme ___}). There is no corresponding proximal form (see also §\ref{sec:mvcuntil}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: mendak=i	 gloss: just_like_that=PLNK
B: word: osa	 gloss: UP
C: word: mindi	 gloss: like_that
D: word: mendak	 gloss: just_like_that

    Answer:
    ",D,D,True,0.7804878048780488
41," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 41:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): gelompang eba wat santang=bon terus kokok-nar eba nasuena ___ se me
Gloss (with missing item): batter then coconut coconut_milk=COM then chicken-egg then sugar ___ IAM DIST
The English translation of this sentence is:`The batter. With coconut milk, eggs, sugar, that's it.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The expression the morpheme ___ he me `that's it', containing distal me, is used to indicate the end of a paragraph, usually one that has a sumthe morpheme ___ry of different things or actions, such as the list of ingredients in~(\ref{exe:gelompang}). It can also close off an entire story, in combination with se koyet `finished' (as in~\ref{exe:theend}, see also §\ref{sec:closing}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: mindi	 gloss: like_that
B: word: kawotman	 gloss: cut
C: word: kies-eir=tak	 gloss: CLF_LONG-two=only
D: word: ma	 gloss: 3SG

    Answer:
    ",D,D,True,0.7857142857142857
42," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 42:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): gelompang eba wat santang=bon terus kokok-nar eba nasuena ma ___ me
Gloss (with missing item): batter then coconut coconut_milk=COM then chicken-egg then sugar 3SG ___ DIST
The English translation of this sentence is:`The batter. With coconut milk, eggs, sugar, that's it.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The expression ma he me `that's it', containing distal me, is uthe morpheme ___d to indicate the end of a paragraph, usually one that has a summary of different things or actions, such as the list of ingredients in~(\ref{exe:gelompang}). It can also clothe morpheme ___ off an entire story, in combination with the morpheme ___ koyet `finished' (as in~\ref{exe:theend}, the morpheme ___e also §\ref{the morpheme ___c:closing}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: se	 gloss: IAM
B: word: sem=ten=at	 gloss: afraid-ADJ=OBJ
C: word: owangga	 gloss: FDIST.LAT
D: word: main=at	 gloss: 3POSS=OBJ

    Answer:
    ",A,A,True,0.7906976744186046
43," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 43:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): gelompang eba wat santang=bon terus kokok-nar eba nasuena ma se ___
Gloss (with missing item): batter then coconut coconut_milk=COM then chicken-egg then sugar 3SG IAM ___
The English translation of this sentence is:`The batter. With coconut milk, eggs, sugar, that's it.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The expression ma he the morpheme ___ `that's it', containing distal the morpheme ___, is used to indicate the end of a paragraph, usually one that has a summary of different things or actions, such as the list of ingredients in~(\ref{exe:gelompang}). It can also close off an entire story, in combination with se koyet `finished' (as in~\ref{exe:theend}, see also §\ref{sec:closing}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: osa	 gloss: UP
B: word: melelu	 gloss: sit
C: word: me=bon	 gloss: DIST=COM
D: word: me	 gloss: DIST

    Answer:
    ",D,D,True,0.7954545454545454
44," Answer the following multiple choice question about Kalamang grammar.

    Respond ONLY with A, B, C, or D.

    Question:
    Question 44:
You are a linguist specializing in Kalamang. You are given a sentence along with its morpheme breakdown, gloss, and translation. Words are separated by spaces, and morphemes are separated by hyphens. However, a word and its gloss are missing and represented by an underscore. Based on your understanding, please choose the most appropriate option.
Sentence (with missing item): ___ se me se koyet
Gloss (with missing item): ___ IAM DIST IAM finish
The English translation of this sentence is:`That's it, finished.'
Here is a relevant knowledge point for this example, with the related morphemes and glosses masked: The expression the morpheme ___ he me `that's it', containing distal me, is used to indicate the end of a paragraph, usually one that has a sumthe morpheme ___ry of different things or actions, such as the list of ingredients in~(\ref{exe:gelompang}). It can also close off an entire story, in combination with se koyet `finished' (as in~\ref{exe:theend}, see also §\ref{sec:closing}).
Please only return the letter (A–D). Do not say anything else.

    Options:
    A: word: wanet	 gloss: PROX.OBJ
B: word: masikit	 gloss: mosque
C: word: ma	 gloss: 3SG
D: word: kawotman	 gloss: cut

    Answer:
    ",A,C,False,0.7777777777777778
